model,obj1,obj2,condition,train_acc,acc
vit,airplane,apple,IC,1.0,0.8
vit,airplane,bike,IC,1.0,0.5
vit,airplane,chair,IC,1.0,0.9666666666666667
vit,airplane,flower,IC,1.0,1.0
vit,airplane,fork,IC,1.0,0.5
vit,airplane,guitar,IC,1.0,0.7333333333333333
vit,airplane,key,IC,1.0,0.5
vit,airplane,kite,IC,1.0,0.7
vit,airplane,lamp,IC,1.0,0.5
vit,airplane,leaf,IC,1.0,1.0
vit,airplane,spoon,IC,1.0,0.5
vit,airplane,tree,IC,1.0,0.7666666666666667
vit,airplane,truck,IC,1.0,0.5
vit,airplane,umbrella,IC,1.0,0.9
vit,apple,airplane,IC,1.0,0.8666666666666667
vit,apple,bike,IC,1.0,0.5
vit,apple,chair,IC,1.0,0.5666666666666667
vit,apple,flower,IC,1.0,0.5666666666666667
vit,apple,fork,IC,1.0,0.5
vit,apple,guitar,IC,1.0,0.4666666666666667
vit,apple,key,IC,1.0,0.5
vit,apple,kite,IC,1.0,0.5
vit,apple,lamp,IC,1.0,0.5
vit,apple,leaf,IC,1.0,0.5333333333333333
vit,apple,spoon,IC,1.0,0.5
vit,apple,tree,IC,1.0,0.5
vit,apple,truck,IC,1.0,0.5
vit,apple,umbrella,IC,1.0,0.5333333333333333
vit,bike,airplane,IC,1.0,0.5
vit,bike,apple,IC,1.0,0.5
vit,bike,chair,IC,1.0,0.5
vit,bike,flower,IC,1.0,0.5
vit,bike,fork,IC,1.0,0.5
vit,bike,guitar,IC,1.0,0.5
vit,bike,key,IC,1.0,0.5
vit,bike,kite,IC,1.0,0.5
vit,bike,lamp,IC,1.0,0.5666666666666667
vit,bike,leaf,IC,1.0,0.5
vit,bike,spoon,IC,1.0,0.5
vit,bike,tree,IC,1.0,0.5
vit,bike,truck,IC,1.0,0.5
vit,bike,umbrella,IC,1.0,0.5
vit,chair,airplane,IC,1.0,0.8666666666666667
vit,chair,apple,IC,1.0,0.5666666666666667
vit,chair,bike,IC,1.0,0.5
vit,chair,flower,IC,1.0,0.7333333333333333
vit,chair,fork,IC,1.0,0.5
vit,chair,guitar,IC,1.0,0.7666666666666667
vit,chair,key,IC,1.0,0.5
vit,chair,kite,IC,1.0,0.5666666666666667
vit,chair,lamp,IC,1.0,0.5
vit,chair,leaf,IC,1.0,0.8666666666666667
vit,chair,spoon,IC,1.0,0.5333333333333333
vit,chair,tree,IC,1.0,0.5
vit,chair,truck,IC,1.0,0.5
vit,chair,umbrella,IC,1.0,0.5666666666666667
vit,flower,airplane,IC,1.0,0.9666666666666667
vit,flower,apple,IC,1.0,0.6666666666666666
vit,flower,bike,IC,1.0,0.5
vit,flower,chair,IC,1.0,0.7333333333333333
vit,flower,fork,IC,1.0,0.5
vit,flower,guitar,IC,1.0,0.7666666666666667
vit,flower,key,IC,1.0,0.5
vit,flower,kite,IC,1.0,0.5666666666666667
vit,flower,lamp,IC,1.0,0.5
vit,flower,leaf,IC,1.0,0.5
vit,flower,spoon,IC,1.0,0.5666666666666667
vit,flower,tree,IC,1.0,0.5
vit,flower,truck,IC,1.0,0.5
vit,flower,umbrella,IC,1.0,0.7666666666666667
vit,fork,airplane,IC,1.0,0.5
vit,fork,apple,IC,1.0,0.5
vit,fork,bike,IC,1.0,0.5
vit,fork,chair,IC,1.0,0.5
vit,fork,flower,IC,1.0,0.5333333333333333
vit,fork,guitar,IC,1.0,0.5
vit,fork,key,IC,1.0,0.5
vit,fork,kite,IC,1.0,0.5
vit,fork,lamp,IC,1.0,0.5
vit,fork,leaf,IC,1.0,0.5333333333333333
vit,fork,spoon,IC,1.0,0.5
vit,fork,tree,IC,1.0,0.5
vit,fork,truck,IC,1.0,0.5
vit,fork,umbrella,IC,1.0,0.5
vit,guitar,airplane,IC,1.0,0.7
vit,guitar,apple,IC,1.0,0.5
vit,guitar,bike,IC,1.0,0.5
vit,guitar,chair,IC,1.0,0.8666666666666667
vit,guitar,flower,IC,1.0,0.9
vit,guitar,fork,IC,1.0,0.5
vit,guitar,key,IC,1.0,0.5
vit,guitar,kite,IC,1.0,0.43333333333333335
vit,guitar,lamp,IC,1.0,0.5
vit,guitar,leaf,IC,1.0,0.8666666666666667
vit,guitar,spoon,IC,1.0,0.4666666666666667
vit,guitar,tree,IC,1.0,0.5
vit,guitar,truck,IC,1.0,0.5
vit,guitar,umbrella,IC,1.0,0.4
vit,key,airplane,IC,1.0,0.5
vit,key,apple,IC,1.0,0.5
vit,key,bike,IC,1.0,0.5
vit,key,chair,IC,1.0,0.5
vit,key,flower,IC,1.0,0.5
vit,key,fork,IC,1.0,0.5
vit,key,guitar,IC,1.0,0.5
vit,key,kite,IC,1.0,0.5
vit,key,lamp,IC,1.0,0.5666666666666667
vit,key,leaf,IC,1.0,0.5
vit,key,spoon,IC,1.0,0.5
vit,key,tree,IC,1.0,0.5
vit,key,truck,IC,1.0,0.5
vit,key,umbrella,IC,1.0,0.5
vit,kite,airplane,IC,1.0,0.7333333333333333
vit,kite,apple,IC,1.0,0.5
vit,kite,bike,IC,1.0,0.5
vit,kite,chair,IC,1.0,0.6333333333333333
vit,kite,flower,IC,1.0,0.5666666666666667
vit,kite,fork,IC,1.0,0.5
vit,kite,guitar,IC,1.0,0.5
vit,kite,key,IC,1.0,0.5
vit,kite,lamp,IC,1.0,0.5
vit,kite,leaf,IC,1.0,0.5
vit,kite,spoon,IC,1.0,0.3333333333333333
vit,kite,tree,IC,1.0,0.5
vit,kite,truck,IC,1.0,0.5
vit,kite,umbrella,IC,1.0,0.5
vit,lamp,airplane,IC,1.0,0.5
vit,lamp,apple,IC,1.0,0.5
vit,lamp,bike,IC,1.0,0.5333333333333333
vit,lamp,chair,IC,1.0,0.5
vit,lamp,flower,IC,1.0,0.5
vit,lamp,fork,IC,1.0,0.5
vit,lamp,guitar,IC,1.0,0.5
vit,lamp,key,IC,1.0,0.5333333333333333
vit,lamp,kite,IC,1.0,0.5
vit,lamp,leaf,IC,1.0,0.5
vit,lamp,spoon,IC,1.0,0.5
vit,lamp,tree,IC,1.0,0.5
vit,lamp,truck,IC,1.0,0.5
vit,lamp,umbrella,IC,1.0,0.5
vit,leaf,airplane,IC,1.0,0.9
vit,leaf,apple,IC,1.0,0.5333333333333333
vit,leaf,bike,IC,1.0,0.5
